119.72,34.368,-0,0.32396,0.49928,0.50254,0.35493,0.10586,-0.20997,-0.59351,-1.0547,-2.0119,-2.3313,-4.1258,-5.0418,-5.9466,-6.6465,-6.8689,-6.3162,-4.8188,0.19574,2.8143,5.0646,9.0009,9.3794,8.4622,6.8628,4.3454,0.95269,-3.0909,-7.4345,-11.759,-15.924,-19.946,-27.351,-30.381,-33.059,-32.842,-41.105,-60.925,-76.015,-94.192,-115.66,-141,-170.35,-232.6,-258.42,-278.25,-292.72,-303.23,-311.29,-318.55,-326.7,-337.12,-350.47,-366.45,-383.99,-401.79,-418.89,-434.91,-449.88,-463.73,-485.65,-492.61,-497.12
119.72,34.367,-0,0.18569,0.44103,0.81255,1.3082,1.8423,2.2223,2.2189,1.6798,-0.86426,-2.6616,-11.515,-13.101,-14.415,-15.47,-16.174,-16.375,-15.933,-13.057,-10.784,-7.9936,1.4202,3.0837,2.8433,1.2593,-1.1261,-4.2184,-7.8856,-11.964,-16.354,-21.094,-26.232,-36.495,-40.568,-43.846,-44.831,-52.209,-71.525,-85.909,-102.99,-122.91,-146.26,-173.3,-231.49,-256.32,-275.9,-290.65,-301.65,-310.21,-317.8,-326.02,-336.25,-349.08,-364.19,-380.47,-396.64,-411.74,-425.42,-437.74,-448.78,-465.68,-470.92,-474.28
119.72,34.368,-0,0.30078,0.62502,0.98182,1.3799,1.8113,2.2474,2.6636,3.0618,3.864,4.1756,2.3859,1.6765,1.0777,0.68077,0.66437,1.2532,2.5888,6.7859,8.7602,10.109,9.8724,9.0958,6.8867,4.9866,2.3049,-1.1383,-5.1184,-9.293,-13.386,-17.338,-21.264,-29.074,-32.611,-35.979,-36.248,-45.734,-66.754,-82.138,-100.6,-122.55,-148.72,-179.35,-245.11,-272.62,-293.75,-309.07,-319.95,-327.99,-335.02,-342.98,-353.5,-367.26,-383.83,-401.93,-420.06,-437.09,-452.48,-466.16,-478.1,-495.68,-500.98,-504.36
119.72,34.369,-0,0.58686,1.1259,1.5682,1.8801,2.0387,2.0089,1.735,1.1705,-0.71893,-1.937,-7.9698,-8.9892,-9.6915,-9.9763,-9.6283,-8.4217,-6.3119,-0.886,1.2925,2.6686,3.1385,2.7114,0.17707,-2.5635,-6.4787,-11.428,-17.022,-22.725,-28.066,-32.855,-37.183,-44.952,-48.386,-51.75,-51.853,-61.783,-82.814,-97.879,-115.74,-136.68,-161.29,-189.67,-249.67,-274.51,-293.52,-307.3,-317.26,-325.05,-332.47,-341.33,-353,-367.97,-385.69,-404.86,-423.96,-441.84,-458,-472.39,-484.97,-503.23,-508.47,-511.61
119.72,34.367,-0,1.2917,2.705,4.2445,5.8877,7.5596,9.1361,10.492,11.551,12.805,13.035,11.251,10.71,10.251,9.9097,9.7885,10.018,10.689,13.273,15.045,17.116,23.243,23.962,22.582,20.458,17.317,13.25,8.5365,3.5536,-1.4318,-6.3902,-11.424,-21.248,-25.339,-28.757,-28.291,-36.747,-54.485,-68.206,-84.876,-104.59,-127.81,-154.71,-212.5,-237.11,-256.44,-270.89,-281.59,-289.88,-297.38,-305.77,-316.39,-329.81,-345.58,-362.61,-379.58,-395.51,-409.93,-422.75,-433.86,-449.74,-454.25,-456.96
119.72,34.368,-0,1.1006,2.184,3.2079,4.1683,5.1097,6.0961,7.1607,8.2587,9.9285,9.9709,3.19,1.8113,0.80206,0.17712,0.10556,0.80522,2.3644,7.0909,9.4707,11.568,16.019,16.777,16.852,15.91,14.15,11.582,8.3907,4.8966,1.4057,-1.9432,-5.1882,-11.493,-14.437,-17.446,-17.857,-27.327,-49.844,-66.422,-86.155,-109.18,-135.98,-166.62,-231.16,-258.21,-279.27,-294.75,-305.83,-313.97,-321.01,-329,-339.62,-353.61,-370.49,-388.9,-407.28,-424.49,-440.08,-454.11,-466.62,-485.5,-491.2,-494.73
119.72,34.367,-0,0.041272,0.052924,0.035627,-0.009317,-0.09789,-0.28053,-0.63139,-1.2117,-3.1283,-4.6071,-13.926,-15.262,-16.11,-16.507,-16.367,-15.601,-14.243,-10.634,-8.7432,-6.7371,-0.73828,-0.20066,-3.0958,-6.5423,-11.198,-16.794,-22.875,-28.884,-34.377,-39.183,-43.357,-49.936,-52.213,-54.03,-53.087,-60.015,-77.046,-90.452,-106.78,-126.28,-149.62,-177.1,-237.08,-262.7,-282.69,-297.42,-308.05,-316.05,-323.09,-330.92,-340.95,-353.78,-369.07,-385.77,-402.61,-418.58,-433.21,-446.4,-458.07,-475.39,-480.55,-483.75
119.72,34.368,-0,-0.19723,-0.47447,-0.69925,-0.71249,-0.42548,0.10761,0.72184,1.2517,1.9232,2.2197,2.0748,1.2656,0.34469,-0.45649,-0.8106,-0.35914,1.1032,6.0903,8.5413,10.447,13.187,13.442,12.173,10.18,7.1711,3.2969,-1.1152,-5.6607,-10.047,-14.233,-18.348,-26.205,-29.359,-31.885,-30.167,-38.593,-56.869,-71.685,-90.01,-112.05,-138.4,-169.15,-234.52,-261.44,-281.85,-296.47,-306.82,-314.56,-321.47,-329.37,-339.73,-353.18,-369.27,-386.78,-404.29,-420.75,-435.75,-449.36,-461.59,-480.2,-485.83,-489.32
119.72,34.367,-0,0.2749,0.49602,0.66762,0.821,0.99721,1.2108,1.4268,1.5672,1.2631,0.58732,-5.2721,-5.9658,-6.296,-6.3492,-6.101,-5.4621,-4.3732,-1.2428,0.41037,1.9492,4.7631,4.6065,2.2933,-0.025997,-3.2582,-7.3996,-12.281,-17.603,-23.064,-28.468,-33.68,-42.71,-46.273,-49.62,-51.73,-59.441,-78.759,-92.239,-108.31,-127.53,-150.71,-178.15,-237.85,-263.14,-282.81,-297.4,-308.15,-316.47,-323.91,-332.04,-342.1,-354.62,-369.22,-384.9,-400.44,-414.9,-427.86,-439.28,-449.19,-463.77,-468.15,-470.94
119.72,34.367,-0,0.39836,0.82379,1.2674,1.6962,2.0421,2.2171,2.1618,1.8863,0.96327,0.30161,-5.4874,-6.6073,-7.3717,-7.7279,-7.5248,-6.5885,-4.8571,0.030473,2.3242,4.065,5.6046,5.3073,3.0763,0.55577,-3.104,-7.7696,-13.082,-18.571,-23.859,-28.795,-33.42,-41.688,-45.122,-48.246,-50.808,-56.492,-72.962,-84.851,-99.233,-116.67,-138.06,-163.89,-221.49,-246.28,-265.64,-279.94,-290.4,-298.43,-305.62,-313.62,-323.71,-336.38,-351.15,-366.86,-382.29,-396.63,-409.7,-421.69,-432.69,-450.1,-455.62,-459.15
119.72,34.367,-0,0.65851,1.2686,1.7908,2.1954,2.4377,2.4228,2.0234,1.1679,-1.3404,-2.3707,-3.4931,-3.8205,-4.0216,-3.8891,-3.2195,-1.8822,0.059245,4.2717,5.6716,6.3377,5.625,5.3026,4.2111,2.8184,0.47655,-2.9499,-7.392,-12.606,-18.327,-24.428,-30.875,-43.928,-49.809,-55.266,-60.109,-67.917,-88.133,-101.6,-117.45,-136.23,-158.74,-185.24,-242.4,-266.32,-284.74,-298.29,-308.26,-316.08,-323.27,-331.42,-341.8,-354.91,-370.29,-386.8,-403.13,-418.35,-432.09,-444.37,-455.16,-470.81,-475.24,-477.83
119.72,34.367,-0,0.87857,1.8929,2.9693,3.9755,4.7482,5.1516,5.1389,4.7743,3.5002,2.6151,-3.933,-5.0874,-5.9261,-6.4389,-6.5072,-6.0109,-4.9805,-2.5693,-1.9566,-1.9409,-2.9181,-2.7777,-3.3256,-4.9759,-7.9228,-12.134,-17.303,-22.94,-28.575,-33.929,-38.897,-47.066,-49.963,-52.42,-54.721,-60.41,-79.362,-93.007,-109.14,-128.22,-151.09,-178.18,-237.54,-262.94,-282.87,-297.8,-308.96,-317.73,-325.55,-333.93,-344.09,-356.62,-371.3,-387.24,-403.32,-418.61,-432.63,-445.26,-456.32,-472.15,-476.52,-479.01
119.72,34.368,-0,0.036699,0.16586,0.36404,0.57472,0.71663,0.71166,0.52714,0.20003,-0.5464,-0.97695,-7.1493,-9.2215,-11.192,-12.936,-14.206,-14.7,-14.208,-10.803,-8.6786,-6.7132,-3.1534,-3.1154,-5.0157,-7.0993,-10.07,-13.899,-18.351,-23.041,-27.632,-32.018,-36.302,-44.66,-48.348,-51.642,-52.196,-59.957,-78.088,-91.867,-108.59,-128.54,-152.38,-180.39,-241.29,-267.24,-287.52,-302.53,-313.46,-321.77,-329.24,-337.74,-348.78,-362.9,-379.56,-397.49,-415.25,-431.84,-446.84,-460.24,-472,-489.35,-494.52,-497.74
119.72,34.367,-0,0.35802,0.67372,0.92503,1.1054,1.2128,1.2262,1.1044,0.81941,-0.029359,-0.39321,-2.7164,-3.7836,-4.8426,-5.7084,-6.1354,-5.8733,-4.7943,-0.89709,1.2127,3.117,7.1065,7.6114,6.7358,5.0432,2.3329,-1.3803,-5.8762,-10.776,-15.717,-20.521,-25.176,-33.685,-37.192,-40.381,-42.44,-49.435,-68.785,-82.883,-99.821,-120.04,-144.34,-172.99,-234.89,-260.76,-280.52,-294.75,-304.85,-312.44,-319.32,-327.28,-337.67,-350.98,-366.69,-383.64,-400.54,-416.47,-431.06,-444.32,-456.19,-474.08,-479.46,-482.81
119.72,34.368,-0,0.35969,0.77582,1.2358,1.6855,2.0164,2.0948,1.8417,1.3077,0.18166,-0.084702,-0.84589,-0.96268,-0.98767,-0.89416,-0.54261,0.31613,1.9124,6.9244,9.4369,11.324,12.59,12.475,12.14,11.377,9.8423,7.4245,4.2071,0.4206,-3.6904,-7.9799,-12.358,-20.442,-23.59,-26.3,-27.275,-34.108,-52.108,-65.57,-81.883,-101.51,-125.31,-153.7,-215.86,-241.97,-261.88,-276.15,-286.19,-293.63,-300.32,-308.16,-318.62,-332.27,-348.53,-366.09,-383.46,-399.62,-414.17,-427.18,-438.72,-456.31,-461.84,-465.49
119.72,34.367,-0,0.30184,0.70447,1.2299,1.8523,2.4718,2.9335,3.0973,2.9086,1.7051,0.75161,-5.3084,-6.0323,-6.3211,-6.2127,-5.6239,-4.3987,-2.4484,2.7418,5.0844,6.7938,7.6468,6.8759,4.2014,2.0429,-0.89268,-4.6583,-9.1156,-13.962,-18.864,-23.585,-27.997,-35.423,-38.292,-40.889,-40.67,-48.605,-66.224,-79.473,-95.584,-114.95,-138.32,-166.04,-226.78,-252.74,-273.07,-288.26,-299.58,-308.47,-316.45,-325.11,-335.71,-348.79,-364.02,-380.34,-396.47,-411.44,-424.79,-436.49,-446.56,-461.05,-465.25,-467.83
119.72,34.367,-0,0.50558,1.0579,1.6507,2.2497,2.78,3.143,3.269,3.1625,2.5329,1.9875,-3.715,-4.8061,-5.5065,-5.7857,-5.5347,-4.6367,-3.084,1.0461,2.9443,4.4581,6.7647,6.9351,5.8064,4.0477,1.2992,-2.3953,-6.8255,-11.678,-16.664,-21.624,-26.479,-35.166,-38.599,-41.62,-43.517,-49.758,-66.846,-79.415,-94.681,-113.12,-135.52,-162.22,-220.7,-245.54,-264.82,-279.04,-289.46,-297.5,-304.69,-312.63,-322.59,-335.1,-349.73,-365.37,-380.76,-395.03,-407.94,-419.67,-430.35,-447.1,-452.39,-455.81
119.72,34.367,-0,1.14,2.4632,3.954,5.5462,7.0996,8.4162,9.3131,9.7134,9.4824,9.2581,8.0641,7.4213,6.7476,6.185,5.9435,6.2414,7.1691,10.038,11.228,11.976,13.175,13.791,13.965,12.669,10.147,6.4888,2.0093,-2.867,-7.7974,-12.651,-17.446,-26.457,-30.238,-33.63,-35.316,-42.364,-59.761,-72.413,-87.786,-106.43,-129.21,-156.43,-215.82,-240.73,-259.86,-273.83,-283.99,-291.83,-298.93,-306.98,-317.35,-330.61,-346.35,-363.36,-380.2,-395.8,-409.68,-421.8,-432.14,-446.68,-450.78,-453.28
119.72,34.368,-0,0.085223,0.22473,0.46381,0.8089,1.1576,1.2677,0.83153,-0.36029,-4.598,-7.0113,-14.182,-15.302,-16.275,-17.001,-17.222,-16.602,-14.917,-9.2581,-6.3803,-3.994,0.45101,1.2293,1.1167,-0.18326,-2.5002,-5.8,-9.8551,-14.291,-18.734,-22.968,-26.944,-33.963,-36.798,-39.309,-38.667,-46.823,-66.104,-81.347,-100.09,-122.51,-149.07,-179.74,-244.22,-270.68,-290.71,-304.88,-314.53,-321.31,-327.2,-334.33,-344.4,-358.1,-374.82,-393.07,-411.14,-427.76,-442.41,-455.16,-466.17,-482.52,-487.57,-490.84
119.72,34.367,-0,0.90151,2.0544,3.4991,5.1957,6.9963,8.6944,10.14,11.32,13.288,14.12,13.17,12.676,12.416,12.415,12.725,13.385,14.366,16.716,17.72,18.471,20.994,22.647,24.901,24.173,21.812,17.998,13.201,8.0035,2.861,-2.054,-6.7765,-15.241,-18.341,-20.543,-19.089,-25.477,-40.32,-53.051,-69.144,-88.78,-112.5,-140.43,-200.59,-225.73,-245.02,-259.05,-269.16,-276.87,-283.82,-291.72,-301.93,-315,-330.46,-347.07,-363.43,-378.54,-392.09,-404.22,-415.07,-431.79,-437.09,-440.58
119.72,34.368,-0,0.29904,0.59548,0.88223,1.1371,1.3059,1.3097,1.0858,0.62797,-0.79775,-1.7788,-6.8886,-7.3974,-7.6361,-7.6486,-7.3581,-6.6255,-5.3693,-1.8513,-0.13309,1.3338,4.3694,5.0181,5.1507,4.1363,2.161,-0.75303,-4.3986,-8.4652,-12.698,-17.016,-21.433,-29.917,-33.401,-36.478,-38.599,-45.089,-63.902,-77.73,-94.429,-114.49,-138.73,-167.38,-228.75,-253.89,-272.74,-286.07,-295.38,-302.35,-308.82,-316.7,-327.42,-341.42,-358.02,-375.8,-393.28,-409.53,-424.32,-437.85,-450.21,-469.78,-476.12,-480.36
119.72,34.367,-0,0.40968,0.69395,0.7691,0.56758,0.069302,-0.6771,-1.5465,-2.3536,-2.9975,-2.6048,-0.74738,-1.0967,-1.4982,-1.774,-1.7045,-1.0196,0.50158,5.8085,8.973,12.114,20.154,21.889,23.053,22.173,20.21,17.233,13.466,9.2471,4.9074,0.64226,-3.4945,-11.085,-14.25,-17.079,-16.874,-24.731,-42.016,-55.259,-71.463,-90.87,-113.95,-140.65,-196.43,-218.93,-235.7,-247.49,-255.71,-261.95,-267.87,-275.16,-285.09,-298.13,-313.76,-330.77,-347.78,-363.79,-378.45,-391.8,-403.82,-421.99,-427.38,-430.61
119.72,34.367,-0,0.93972,1.8412,2.6145,3.1611,3.3923,3.2496,2.7325,1.9257,0.19739,-0.34155,-1.8642,-2.6874,-3.5572,-4.3071,-4.6962,-4.4507,-3.3989,0.50026,2.6034,4.4671,8.4329,9.169,9.1376,7.8171,5.2599,1.4215,-3.4404,-8.8333,-14.254,-19.407,-24.216,-32.536,-35.832,-38.767,-40.512,-46.876,-64.373,-77.348,-93.141,-112.26,-135.53,-163.3,-224.14,-249.91,-269.87,-284.51,-295.13,-303.25,-310.57,-318.9,-329.68,-343.42,-359.55,-376.7,-393.41,-408.72,-422.33,-434.46,-445.24,-461.54,-466.47,-469.51
119.72,34.368,-0,0.18338,0.38891,0.64261,0.9635,1.3322,1.6726,1.8775,1.8675,1.3146,0.99292,-0.56083,-1.273,-1.9438,-2.397,-2.4066,-1.7423,-0.28944,4.2276,6.5524,8.5753,12.169,12.445,11.363,9.771,7.3733,4.2422,0.60526,-3.224,-6.9979,-10.65,-14.239,-20.955,-23.636,-25.869,-25.285,-32.263,-49.314,-62.98,-79.914,-100.44,-125.24,-154.53,-217.67,-243.92,-263.9,-278.21,-288.28,-295.76,-302.47,-310.28,-320.65,-334.12,-350.14,-367.4,-384.49,-400.44,-414.92,-428.03,-439.8,-457.82,-463.41,-467.01
119.72,34.368,-0,0.46456,0.89779,1.2885,1.6168,1.8365,1.8745,1.6701,1.2278,0.029109,-0.56327,-4.3129,-5.2597,-6.0357,-6.537,-6.5761,-5.9495,-4.5734,-0.41663,1.6353,3.3568,6.2678,6.513,5.6521,4.2404,1.9987,-1.0604,-4.7622,-8.8357,-13.07,-17.428,-21.963,-30.898,-34.591,-37.761,-40.266,-46.283,-65.543,-79.96,-97.368,-118.15,-143.05,-172.36,-235.8,-262.46,-282.91,-297.63,-307.94,-315.53,-322.29,-330.16,-340.59,-354.08,-370.09,-387.39,-404.66,-420.96,-435.92,-449.53,-461.71,-479.86,-485.18,-488.39
119.72,34.368,-0,2.0701,4.1842,6.1707,7.8488,9.0852,9.8242,10.081,9.9138,8.6539,7.6627,2.6301,1.9127,1.4138,1.1622,1.271,1.8461,2.8709,5.4299,6.5704,7.6588,11.418,12.211,11.725,10.198,7.7039,4.2873,0.17279,-4.2827,-8.755,-13.103,-17.336,-25.076,-28.124,-30.696,-31.525,-38.195,-56.899,-71.175,-88.443,-109.05,-133.8,-163.04,-226.76,-253.66,-274.31,-289.12,-299.4,-306.8,-313.25,-320.78,-330.98,-344.45,-360.6,-378.1,-395.44,-411.58,-426.04,-438.8,-449.84,-465.81,-470.51,-473.46
119.72,34.367,-0,-0.73001,-1.6743,-2.8498,-4.2456,-5.847,-7.6716,-9.7653,-12.134,-17.162,-19.477,-25.668,-26.137,-26.294,-26.096,-25.386,-23.98,-21.828,-16.375,-13.931,-12.019,-9.5628,-9.6363,-11.056,-12.75,-15.351,-18.864,-23.07,-27.621,-32.264,-36.98,-41.888,-51.713,-55.809,-59.246,-60.137,-67.9,-87.14,-101.42,-118.41,-138.37,-161.95,-189.52,-249.37,-274.93,-294.96,-309.85,-320.73,-328.99,-336.23,-344.21,-354.4,-367.46,-383.01,-399.84,-416.59,-432.23,-446.38,-459.07,-470.34,-487.31,-492.49,-495.8
